,Open,High,Low,Close,Volume
2008-08-12,2120.4269,2163.7288,2110.8549,2135.2407,5105837.0
2008-08-11,2073.9343,2128.5402,2073.9343,2120.4269,4160586.0
2008-08-08,2069.285,2082.5947,2032.9114,2051.5539,3782095.0
2008-08-07,2085.7854,2110.5813,2049.8674,2070.6523,4163817.0
2008-08-06,2080.3156,2140.4825,2080.3156,2092.9414,5687467.0
2008-08-05,2043.8509,2082.8681,2011.6706,2074.8458,6822914.0
2008-08-04,2070.5156,2105.841,2035.783,2044.3066,4158943.0
2008-08-01,1982.7724,2109.4417,1969.0981,2096.4967,5317391.0
2008-07-31,1971.8329,2019.2371,1963.6283,2011.2149,3371012.0
2008-07-30,1900.681,1978.2142,1900.681,1972.0152,3133634.0
2008-07-29,1987.3303,1987.3303,1893.7071,1900.9089,4239785.0
2008-07-28,1957.247,1995.4438,1919.4604,1986.51,4929757.0
2008-07-25,2087.5629,2087.5629,1943.8006,1957.566,8267216.0
2008-07-24,2064.8181,2123.1617,2055.7931,2102.6958,4984759.0
2008-07-23,2005.5628,2078.4924,1987.3303,2065.2738,5034569.0
2008-07-22,1962.7167,2004.6512,1947.766,1963.9017,4064081.0
2008-07-21,1950.8656,1970.8756,1905.8315,1962.9901,3893751.0
2008-07-18,1846.0294,1937.1913,1818.7263,1925.9328,5711732.0
2008-07-17,1828.2983,1850.5874,1791.3323,1837.4146,4478039.0
2008-07-16,1801.36,1845.9382,1752.5883,1773.4188,6324298.0
2008-07-15,1823.2388,1863.3045,1795.8902,1802.0893,5631108.0
2008-07-14,1823.2388,1894.0717,1816.2651,1865.9028,4937421.0
2008-07-11,1863.3501,1886.1405,1815.9459,1838.1893,5556674.0
2008-07-10,1887.0523,1904.373,1854.234,1863.4414,4164289.0
2008-07-09,1833.4034,1908.9312,1833.4034,1896.1228,5015784.0
2008-07-08,1823.2388,1836.9131,1760.5194,1803.7301,7503756.0
2008-07-07,1913.4891,1932.4508,1821.4156,1848.9009,5356875.0
2008-07-04,1887.9639,1944.0284,1868.8199,1913.4891,8649964.0
2008-07-03,1939.9261,1939.9261,1846.941,1888.055,6915418.0
2008-07-02,1864.2617,1965.0412,1815.2166,1953.6917,9199464.0
2008-07-01,1905.2846,1957.7939,1846.3028,1863.5324,8202510.0
2008-06-30,1987.3303,2021.5162,1892.5219,1908.2473,7170939.0
2008-06-27,1996.401,2048.4089,1948.1308,1989.0625,9986628.0
2008-06-26,1959.9817,2059.3484,1955.9251,2041.3439,10201344.0
2008-06-25,1868.8199,1959.9363,1836.9131,1946.6267,5319753.0
2008-06-24,1841.4713,1945.1225,1834.1783,1883.5881,6653122.0
2008-06-23,1886.1405,1899.7238,1808.6986,1843.4768,6850381.0
2008-06-20,2046.5857,2064.8636,1895.3479,1911.3013,7295921.0
2008-06-19,2060.26,2068.4645,2032.9114,2046.5857,2157848.0
2008-06-18,2123.1617,2141.3941,2073.9343,2081.6831,3686045.0
2008-06-17,2082.1388,2128.5402,2062.0831,2123.344,3174318.0
2008-06-16,2067.5529,2112.8604,2062.0831,2082.9137,3443233.0
2008-06-13,2079.404,2097.6363,2053.195,2067.8265,3915060.0
2008-06-12,2024.7068,2096.4967,1991.8885,2080.0877,7556053.0
2008-06-11,2005.5628,2068.2365,2005.5628,2060.26,5808867.0
2008-06-10,1972.9268,2027.4416,1950.9567,2005.0158,5211541.0
2008-06-09,1982.7724,2022.3821,1925.3402,1971.9241,6929600.0
2008-06-06,2048.4089,2095.8131,2016.5023,2041.4349,6910944.0
2008-06-05,2101.2828,2124.0733,1984.7779,2049.0014,7536149.0
2008-06-04,2193.3563,2226.4482,2083.1416,2103.2883,5256170.0
2008-06-03,2128.6314,2210.4949,2113.6809,2194.0856,4714899.0
2008-06-02,2188.7983,2221.6165,2126.6259,2147.5019,2931691.0
2008-05-30,2248.0535,2288.1648,2179.682,2189.3909,4833227.0
2008-05-29,2298.1927,2333.6545,2229.1374,2248.5094,3033979.0
2008-05-28,2279.0486,2310.8641,2254.4348,2298.922,3061046.0
2008-05-27,2300.9275,2345.5057,2262.457,2272.8496,2552460.0
2008-05-26,2269.9325,2328.276,2269.9325,2301.7024,2363571.0
2008-05-23,2385.708,2403.9405,2321.8947,2329.0053,2356561.0
2008-05-22,2423.0845,2423.0845,2366.1082,2386.0272,2712044.0
2008-05-21,2350.7018,2438.582,2342.8619,2432.1096,4069052.0
2008-05-20,2402.1173,2402.1173,2347.4201,2372.0337,1642135.0
2008-05-16,2390.2662,2412.145,2371.1221,2402.2996,2647116.0
2008-05-15,2310.9554,2400.4308,2310.9554,2390.8587,2795370.0
2008-05-14,2279.9602,2328.0027,2264.4628,2306.3516,2216808.0
2008-05-13,2328.276,2342.8619,2268.793,2280.3705,3040092.0
2008-05-12,2292.7229,2338.2127,2260.8162,2328.7319,3433113.0
2008-05-09,2424.9077,2437.6704,2288.1648,2304.2548,4196323.0
2008-05-08,2434.9356,2446.7865,2418.7543,2430.5141,1724919.0
2008-05-07,2397.5591,2452.2563,2390.7221,2445.2823,2354429.0
2008-05-06,2420.3497,2446.6955,2403.0289,2419.8026,2213893.0
2008-05-05,2437.6704,2467.3891,2417.159,2430.1039,2971793.0
2008-05-02,2382.9732,2450.1595,2382.9732,2438.4453,2548773.0
2008-04-30,2418.5263,2438.4453,2374.9054,2383.7481,1831561.0
2008-04-29,2362.9176,2436.0751,2352.0237,2418.5263,3549195.0
2008-04-28,2392.0893,2415.7916,2355.1687,2362.9632,2451222.0
2008-04-25,2351.9783,2400.6587,2334.8853,2392.5452,3224862.0
2008-04-24,2352.8899,2372.0337,2331.1021,2352.7986,2813561.0
2008-04-23,2376.5919,2400.0661,2339.4433,2349.4256,3332787.0
2008-04-22,2408.4986,2420.3497,2370.2105,2377.0021,3386041.0
2008-04-21,2403.0289,2444.9633,2390.7221,2408.6353,2633326.0
2008-04-17,2434.024,2452.2563,2391.3146,2403.8948,3298932.0
2008-04-16,2388.443,2432.2006,2386.6198,2411.0511,4443703.0
2008-04-15,2320.0715,2405.6269,2269.4766,2378.2327,5831392.0
2008-04-11,2279.0486,2338.304,2201.561,2324.6751,5777136.0
2008-04-10,2196.0913,2300.6541,2196.0913,2249.6033,6122520.0
2008-04-09,2161.6775,2215.1897,2143.4453,2204.3415,2733918.0
2008-04-08,2197.2763,2208.854,2150.1456,2170.7938,3216766.0
2008-04-07,2116.7803,2213.8222,2116.7803,2193.0829,2837434.0
2008-04-04,2181.5054,2199.7377,2110.399,2116.9626,3538898.0
2008-04-03,2142.7614,2201.561,2136.836,2182.189,3313841.0
2008-04-02,2209.7656,2238.0258,2101.2828,2136.4713,5378971.0
2008-04-01,2082.1388,2165.0961,2047.0414,2137.8388,4236567.0
2008-03-31,2123.9822,2133.1896,2052.0554,2064.3622,4543730.0
2008-03-28,2073.9343,2155.98,2033.823,2140.0723,6260214.0
2008-03-27,2079.6318,2105.841,2046.5857,2073.9343,4381892.0
2008-03-26,2109.4874,2131.3662,2073.205,2095.5397,3278350.0
2008-03-25,2029.4928,2119.5153,2023.7952,2109.852,3426834.0
2008-03-24,2005.5628,2014.132,1938.1486,2006.2921,3775848.0
2008-03-19,2005.5628,2046.4944,1958.1586,1968.2319,3880866.0
2008-03-18,1987.3303,2027.4416,1932.6332,1955.7428,4633351.0
2008-03-17,2071.7464,2073.9343,1963.6283,1987.8773,5025661.0
2008-03-14,2032.9114,2135.9244,2028.3532,2116.5069,4785432.0
2008-03-13,2146.8639,2146.8639,2006.4744,2043.5317,5055135.0
2008-03-12,2187.8868,2214.2781,2151.4218,2166.19,3335008.0
2008-03-11,2051.1438,2146.4992,2019.3738,2139.1607,3659806.0
2008-03-10,2023.7952,2082.777,1935.4592,2072.2934,6359934.0
2008-03-07,2053.6507,2083.0504,1975.5249,2050.0497,5222327.0
2008-03-05,2226.1747,2226.1747,2030.9969,2090.1156,3142683.0
2008-03-04,2100.3712,2137.7475,2014.6789,2043.395,4980733.0
2008-03-03,2143.2173,2209.7656,2087.6542,2101.0549,3970858.0
2008-02-29,2301.9303,2317.3365,2197.0029,2240.9885,4119741.0
2008-02-28,2358.3594,2370.2105,2299.3322,2312.505,2370214.0
2008-02-27,2347.4201,2392.0893,2344.0015,2358.8609,5653208.0
2008-02-26,2325.5413,2357.4478,2310.0436,2348.1037,2209661.0
2008-02-25,2214.2781,2337.3922,2197.9145,2326.1793,2487540.0
2008-02-22,2262.2747,2262.2747,2201.2418,2215.053,2542563.0
2008-02-21,2262.6394,2313.6902,2241.2164,2280.5072,2022290.0
2008-02-20,2327.3645,2329.1876,2242.5839,2262.8673,2217539.0
2008-02-19,2331.9226,2385.5257,2303.7535,2327.3645,2048808.0
2008-02-18,2361.0944,2415.7916,2313.1432,2326.4529,1828649.0
2008-02-15,2260.8162,2369.2989,2248.0535,2361.5957,2764281.0
2008-02-14,2210.6772,2306.3972,2210.6772,2292.4493,3303810.0
2008-02-13,2133.1896,2248.9651,2133.1896,2175.9444,5843243.0
2008-02-12,2079.8597,2197.0029,2058.4368,2118.7404,4118469.0
2008-02-11,2207.0306,2215.0074,2032.9114,2073.7976,4381174.0
2008-02-08,2370.2105,2370.2105,2180.1379,2207.7144,4466413.0
2008-02-07,2326.4529,2358.3594,2196.0913,2210.6772,3974525.0
2008-02-06,2324.6297,2347.4201,2290.2159,2326.4985,2520159.0
2008-02-05,2362.9176,2397.5591,2342.8619,2384.7964,2084404.0
2008-02-04,2352.2973,2409.4102,2335.569,2363.4645,2802634.0
2008-02-01,2259.9046,2334.6574,2209.7656,2317.0175,2625420.0
2008-01-31,2229.183,2340.7652,2165.1418,2260.3605,4938968.0
2008-01-30,2347.4201,2353.8014,2241.3075,2251.3354,2106436.0
2008-01-29,2347.4201,2390.2662,2313.6902,2348.0127,2195992.0
2008-01-28,2320.9831,2362.006,2224.3515,2337.3922,1998595.0
2008-01-25,2269.9325,2392.0893,2220.1125,2378.9166,2483005.0
2008-01-24,2328.276,2406.6754,2225.3543,2270.4338,5026000.0
2008-01-23,2149.5987,2370.2105,2149.5987,2329.051,5318198.0
2008-01-22,2186.975,2278.7751,1932.6332,2149.6443,7645746.0
2008-01-21,2547.9763,2551.6229,2152.3334,2319.3422,10164949.0
2008-01-18,2707.5097,2721.1839,2534.302,2552.0786,6916807.0
2008-01-17,2827.1599,2861.5734,2712.9794,2731.4398,6249876.0
2008-01-16,2871.6012,2871.6012,2764.5772,2824.5161,3981531.0
2008-01-15,2931.7681,2964.6777,2858.1548,2882.5407,3621642.0
2008-01-14,2851.5455,2950.0005,2848.8107,2932.0417,2232294.0
2008-01-11,2734.8582,2862.485,2734.8582,2851.6824,3860506.0
2008-01-10,2757.6489,2823.1943,2748.7605,2759.5177,3090112.0
2008-01-09,2780.4393,2789.5554,2745.7978,2763.9846,2135437.0
2008-01-08,2748.5325,2810.5226,2735.77,2780.8952,3669287.0
2008-01-07,2711.8855,2760.3836,2690.189,2749.0797,2258509.0
2008-01-04,2645.5195,2751.2675,2645.5195,2721.9589,3686603.0
2008-01-03,2580.8857,2672.8681,2580.8857,2646.3401,2477053.0
2008-01-02,2618.6725,2629.1105,2569.0348,2608.8725,1785490.0
2008-01-01,2595.4718,2595.4718,2595.4718,2595.4718,1573750.0
2007-12-31,2641.8732,2688.1835,2620.997,2626.4211,2150471.0
2007-12-28,2638.2266,2672.8681,2611.8809,2642.1922,2250578.0
2007-12-27,2621.1339,2668.0366,2617.3506,2638.5458,2498471.0
2007-12-26,2541.595,2655.2739,2527.5104,2640.688,2449699.0
2007-12-24,2474.1351,2552.5345,2474.1351,2541.6406,1925793.0
2007-12-20,2500.481,2510.6,2456.8601,2474.7733,3735802.0
2007-12-19,2522.3599,2534.302,2419.4379,2465.7026,4303764.0
2007-12-18,2506.9534,2557.0924,2463.4237,2487.6727,2555727.0
2007-12-17,2643.6053,2643.6053,2518.9869,2532.0229,2733297.0
2007-12-14,2588.8169,2642.7848,2566.4821,2633.7141,2145173.0
2007-12-13,2636.4034,2669.2218,2566.7101,2582.3899,1862359.0
2007-12-12,2598.1153,2654.6359,2594.0587,2631.7542,1262387.0
2007-12-11,2572.5901,2638.2266,2572.5901,2624.3246,1578766.0
2007-12-10,2589.9108,2611.2427,2559.8274,2573.0458,1411307.0
2007-12-07,2619.9943,2657.3707,2558.0042,2590.5034,2592647.0
2007-12-06,2648.2545,2693.8354,2612.7014,2620.4957,2143735.0
2007-12-05,2609.9664,2663.6609,2609.9664,2646.249,1307279.0
2007-12-04,2672.8681,2698.3935,2595.3805,2610.7413,2544848.0
2007-12-03,2598.1153,2680.1611,2598.1153,2673.0504,1883571.0
2007-11-30,2568.9435,2627.6976,2565.5249,2598.7992,2217313.0
2007-11-29,2548.0219,2620.7236,2548.0219,2569.3082,2143000.0
2007-11-28,2590.8224,2619.9943,2525.4593,2540.0452,2349462.0
2007-11-27,2612.4278,2627.2873,2572.5901,2590.8224,1686396.0
2007-11-26,2578.9715,2640.9616,2575.3249,2628.0622,1891881.0
2007-11-23,2516.9814,2584.2587,2480.5164,2562.9725,3390189.0
2007-11-22,2480.5164,2525.1859,2431.1067,2487.6271,4297590.0
2007-11-21,2532.4788,2552.5345,2461.3724,2481.428,3976479.0
2007-11-20,2579.6095,2605.2261,2516.0696,2540.5467,3604315.0
2007-11-19,2630.8426,2652.8125,2590.002,2600.3944,1457200.0
2007-11-16,2581.1593,2670.1334,2558.8246,2621.544,2657789.0
2007-11-15,2631.8453,2651.9009,2598.1609,2617.8976,2647314.0
2007-11-14,2456.8144,2642.7848,2456.8144,2632.3012,7759163.0
2007-11-13,2433.1122,2483.2514,2417.2045,2457.5893,5394118.0
2007-11-12,2478.6933,2488.721,2375.6803,2440.3597,4307758.0
2007-11-08,2471.0357,2549.7995,2454.2618,2500.3441,4546096.0
2007-11-07,2399.3823,2555.2693,2399.3823,2518.4855,3260954.0
2007-11-06,2427.6427,2511.5116,2406.8121,2420.8054,3012331.0
2007-11-05,2472.3119,2483.2514,2402.1173,2428.235,6665179.0
2007-11-02,2414.6976,2480.0608,2374.7687,2472.9501,4450947.0
2007-11-01,2536.1252,2597.2037,2406.9944,2435.4826,6028518.0
2007-10-31,2504.4466,2568.9435,2504.4466,2536.6267,9422514.0
2007-10-30,2577.1481,2598.1153,2503.3071,2525.6416,4805615.0
2007-10-29,2454.0795,2592.6458,2454.0795,2577.7407,4537427.0
2007-10-26,2395.7359,2470.4887,2379.3268,2454.3074,5472973.0
2007-10-25,2372.9455,2431.3803,2364.7408,2395.7815,4512621.0
2007-10-24,2371.1221,2416.7031,2326.9086,2378.8709,4450112.0
2007-10-23,2198.8261,2383.8392,2198.8261,2371.6236,4708390.0
2007-10-22,2216.1469,2260.8162,2173.6653,2199.5099,7990637.0
2007-10-19,2347.4201,2392.0893,2199.7833,2250.9708,9441626.0
2007-10-18,2470.4887,2557.0924,2301.8391,2348.2404,10662317.0
2007-10-17,2324.6297,2465.9306,2077.216,2452.5298,15219752.0
2007-10-16,2424.9077,2460.4608,2385.7993,2414.2417,5979052.0
2007-10-15,2339.2156,2435.8472,2339.2156,2428.6909,5659734.0
2007-10-12,2370.2105,2483.2514,2317.3365,2339.9905,13876991.0
2007-10-11,2385.708,2421.2613,2356.7642,2397.2401,9311161.0
2007-10-10,2397.5591,2444.8723,2370.2105,2386.0272,6646418.0
2007-10-09,2201.4698,2384.2494,2157.8032,2370.6208,5691101.0
2007-10-08,2263.5055,2306.3972,2173.8478,2203.3386,4624100.0
2007-10-05,2207.9422,2314.6018,2207.9422,2264.3715,5035069.0
2007-10-04,2178.7704,2219.7933,2152.3334,2208.4437,4071495.0
2007-10-03,2093.0783,2227.9068,2077.216,2182.0067,9663098.0
2007-10-01,2093.0783,2122.0678,2064.1343,2087.016,3601303.0
2007-09-28,2124.0733,2141.3941,2067.5529,2093.2606,3782220.0
2007-09-27,2115.8687,2155.0684,2104.5646,2115.1394,2051381.0
2007-09-26,2211.4977,2211.4977,2107.6642,2116.7347,4723024.0
2007-09-25,2164.9138,2211.5888,2127.1272,2187.5221,2826269.0
2007-09-24,2114.7748,2165.0961,2085.7854,2148.4135,3189513.0
2007-09-21,1990.0653,2091.2549,1960.9846,2073.3873,3516192.0
2007-09-20,1980.949,2005.5628,1969.1435,1998.3609,2408794.0
2007-09-19,1905.2846,1991.8885,1891.6103,1980.8579,4284801.0
2007-09-18,1846.0294,1881.4913,1829.6202,1876.4774,3495235.0
2007-09-17,1859.7037,1876.9333,1842.4741,1849.1745,1463128.0
2007-09-14,1846.941,1886.5964,1846.941,1854.6897,2748722.0
2007-09-13,1836.9131,1854.5986,1827.9793,1847.3967,2489070.0
2007-09-12,1810.4761,1843.2945,1810.4761,1835.0443,3042778.0
2007-09-11,1829.6202,1829.6202,1805.1433,1810.7497,2440856.0
2007-09-10,1773.0998,1818.225,1773.0998,1811.5702,2504027.0
2007-09-07,1807.6957,1814.1227,1781.3044,1788.0503,2060236.0
2007-09-06,1777.5667,1811.3879,1775.8346,1808.0149,2047088.0
2007-09-05,1805.0066,1822.6008,1774.1937,1784.4494,2652317.0
2007-09-04,1782.216,1801.36,1778.6606,1797.2577,2207617.0
2007-09-03,1785.8625,1805.9182,1774.4673,1782.7175,2616269.0
2007-08-31,1740.1904,1795.7992,1732.1226,1786.3182,4811910.0
2007-08-30,1722.0492,1753.9558,1719.3142,1738.8229,3622111.0
2007-08-29,1686.4959,1732.0769,1684.9007,1722.7785,3767929.0
2007-08-28,1650.0312,1722.9608,1650.0312,1713.8901,3295088.0
2007-08-27,1617.2129,1677.2885,1617.2129,1670.8617,2672580.0
2007-08-24,1588.0411,1621.771,1588.0411,1617.6687,2276297.0
2007-08-23,1618.1244,1649.9856,1579.016,1588.588,4026813.0
2007-08-22,1592.5992,1632.7103,1565.2507,1612.1077,4303627.0
2007-08-21,1635.4453,1651.8544,1582.5713,1592.9183,4309345.0
2007-08-20,1613.5665,1657.3241,1613.5665,1633.3942,2708620.0
2007-08-17,1567.9854,1618.1244,1549.753,1597.8865,7328338.0
2007-08-16,1631.7987,1631.7987,1575.2784,1585.443,4670667.0
2007-08-14,1657.3241,1679.203,1654.5894,1669.9045,1806856.0
2007-08-13,1650.0312,1677.3798,1645.7466,1667.2608,1953450.0
2007-08-10,1645.473,1660.7884,1620.8594,1650.7148,3711534.0
2007-08-09,1709.2865,1742.1047,1672.8216,1679.203,4263876.0
2007-08-08,1645.473,1718.4027,1645.473,1709.8789,5759983.0
2007-08-07,1627.2408,1658.965,1627.2408,1646.2479,2581336.0
2007-08-06,1613.5665,1632.6649,1597.2485,1624.6427,3344894.0
2007-08-03,1641.8267,1676.3769,1637.4052,1642.0546,4307657.0
2007-08-02,1594.4224,1676.4682,1594.4224,1642.3736,3360161.0
2007-08-01,1714.7561,1714.7561,1632.7103,1639.0917,6414319.0
2007-07-31,1709.2865,1731.1654,1673.7332,1725.0574,2997786.0
2007-07-30,1701.0818,1732.0769,1677.4254,1684.536,4685797.0
2007-07-27,1751.4033,1766.7185,1692.8773,1701.4921,8884228.0
2007-07-26,1754.685,1775.8346,1738.4583,1769.4533,3209732.0
2007-07-25,1739.8258,1744.8396,1712.0213,1735.1764,2267990.0
2007-07-24,1750.3094,1761.2487,1738.6406,1742.7429,3410056.0
2007-07-23,1718.4027,1745.7512,1710.1981,1742.0136,2018668.0
2007-07-20,1728.4304,1752.1326,1714.346,1720.1802,3371444.0
2007-07-19,1671.7277,1754.8674,1654.5894,1728.8406,4494768.0
2007-07-18,1685.5843,1685.5843,1644.5614,1659.1473,2809543.0
2007-07-17,1627.2408,1671.91,1627.2408,1665.8479,3704176.0
2007-07-16,1622.6826,1627.2408,1611.2874,1619.5376,1540416.0
2007-07-13,1586.2179,1628.517,1573.4552,1612.199,4011384.0
2007-07-12,1540.6369,1572.6347,1540.6369,1566.9826,1694783.0
2007-07-11,1542.9616,1566.1623,1542.9616,1551.3484,1374565.0
2007-07-10,1559.7809,1563.4273,1545.3317,1551.8497,1019361.0
2007-07-09,1559.7809,1567.0738,1550.7558,1559.7809,1400849.0
2007-07-06,1558.8693,1579.8365,1552.488,1560.1912,3095507.0
2007-07-05,1563.4273,1571.2217,1531.9764,1556.9549,2387978.0
2007-07-04,1554.3111,1578.0132,1554.3111,1564.0655,2503611.0
2007-07-03,1535.1671,1560.3279,1535.1671,1554.7214,2705612.0
2007-07-02,1548.8414,1558.687,1531.5207,1535.623,2461676.0
2007-06-29,1549.5707,1560.2366,1539.7709,1550.0266,2854018.0
2007-06-28,1557.0459,1560.6925,1536.5802,1542.688,2629708.0
2007-06-27,1548.6591,1559.0971,1542.46,1547.6108,1719791.0
2007-06-26,1555.2227,1567.4385,1549.6619,1552.9437,2248151.0
2007-06-25,1549.753,1561.6041,1546.3346,1555.2684,2234333.0
2007-06-22,1572.5436,1580.7481,1546.6536,1553.4452,3482281.0
2007-06-21,1578.925,1590.7759,1570.6748,1579.9732,2276656.0
2007-06-20,1567.9854,1588.9527,1567.9854,1578.9704,2225357.0
2007-06-19,1521.4928,1578.8337,1521.4928,1574.5035,3036745.0
2007-06-18,1531.5207,1543.8275,1518.8037,1523.5439,2478882.0
2007-06-15,1546.1066,1558.8693,1519.077,1531.5207,3063901.0
2007-06-14,1547.2916,1553.3996,1532.4323,1546.2889,2359469.0
2007-06-13,1545.195,1557.9577,1520.6725,1525.5951,3539052.0
2007-06-12,1520.5812,1559.7809,1515.1115,1549.3429,4241655.0
2007-06-11,1519.6696,1543.8275,1515.5674,1520.7635,2755009.0
2007-06-08,1505.0837,1546.5623,1495.0558,1513.425,4543298.0
2007-06-07,1526.9626,1555.1771,1514.1999,1520.4902,3806040.0
2007-06-06,1588.0411,1597.1572,1532.4323,1538.2211,3907036.0
2007-06-05,1593.3285,1596.2456,1571.632,1590.8215,2502667.0
2007-06-04,1609.0083,1609.0083,1581.7964,1586.0356,1639676.0
2007-06-01,1604.4502,1621.771,1591.0494,1595.653,1842076.0
2007-05-31,1597.1572,1614.2958,1593.6019,1604.6325,2362384.0
2007-05-30,1595.334,1622.6826,1588.0411,1598.0234,3451236.0
2007-05-29,1567.9854,1609.7376,1560.6469,1599.6642,3459086.0
2007-05-28,1573.4552,1595.1973,1563.4273,1570.5379,1317616.0
2007-05-25,1560.6925,1583.4829,1550.6646,1574.1388,3455149.0
2007-05-24,1590.8215,1605.3617,1564.3845,1572.9082,3430072.0
2007-05-23,1613.5665,1627.2408,1594.6048,1600.5758,2505994.0
2007-05-22,1614.4781,1622.6826,1584.8504,1618.3524,4402458.0
2007-05-21,1554.3111,1622.6826,1554.3111,1605.8633,3984337.0
2007-05-18,1527.4639,1554.3111,1518.3478,1549.206,3125449.0
2007-05-17,1499.614,1538.9504,1495.0558,1535.942,3991618.0
2007-05-16,1476.8236,1499.3404,1456.9046,1489.9509,3140551.0
2007-05-15,1474.0886,1479.7863,1452.2554,1456.631,2497986.0
2007-05-14,1467.9352,1483.2049,1463.1493,1477.6439,3573630.0
2007-05-11,1431.2425,1458.1352,1417.6139,1449.7027,5359096.0
2007-05-10,1458.6367,1471.3538,1435.8007,1441.6351,2211910.0
2007-05-09,1453.9419,1458.5911,1437.8518,1455.9474,2587397.0
2007-05-08,1468.619,1471.9008,1449.475,1452.8023,2689576.0
2007-05-07,1452.2098,1474.8179,1452.2098,1463.5595,3921444.0
2007-05-04,1505.813,1505.813,1437.7149,1442.6834,6133479.0
2007-05-03,1439.2647,1483.9342,1435.8007,1479.6496,3486141.0
2007-04-30,1395.6894,1435.2992,1371.9872,1422.2174,3085226.0
2007-04-27,1481.3815,1481.3815,1396.1907,1402.2531,4872844.0
2007-04-26,1468.619,1481.1992,1440.3586,1455.6284,7711506.0
2007-04-25,1462.0554,1463.286,1426.6844,1458.4544,3519455.0
2007-04-24,1416.6566,1445.8284,1408.4521,1440.7689,2901930.0
2007-04-23,1413.0101,1422.1264,1392.0428,1416.7477,2524601.0
2007-04-20,1381.1035,1408.4521,1362.8711,1405.0335,3571142.0
2007-04-19,1349.1968,1366.9733,1332.7877,1360.9566,5605212.0
2007-04-18,1347.6015,1362.8711,1344.7299,1355.0768,2174489.0
2007-04-17,1348.2852,1356.3074,1324.5375,1345.5958,4227647.0
2007-04-16,1294.3173,1335.5225,1288.1182,1330.9643,2607430.0
2007-04-13,1274.2616,1289.9414,1259.7214,1285.9761,2019427.0
2007-04-12,1247.0954,1268.7919,1247.0954,1265.0088,1603208.0
2007-04-11,1261.2256,1274.444,1255.3912,1264.4162,1795646.0
2007-04-10,1261.4989,1265.3278,1250.286,1259.7214,1306952.0
2007-04-09,1243.0844,1264.4162,1243.0844,1261.4989,1383796.0
2007-04-05,1247.9159,1247.9159,1233.5123,1237.569,1419363.0
2007-04-04,1225.2165,1247.0954,1225.2165,1242.6741,2015616.0
2007-04-03,1198.7796,1227.0397,1193.8113,1222.6641,3406684.0
2007-04-02,1235.2443,1242.4461,1189.6634,1197.4121,4990009.0
2007-03-30,1240.0304,1252.1092,1234.3327,1247.4144,2288266.0
2007-03-29,1235.1988,1246.275,1222.5728,1236.2471,3395394.0
2007-03-28,1258.0349,1258.0349,1224.396,1229.4555,2326445.0
2007-03-26,1257.579,1261.0887,1240.714,1244.5429,1515732.0
2007-03-23,1255.2999,1261.6813,1239.8024,1257.3056,2507678.0
2007-03-22,1294.4996,1294.4996,1228.316,1252.7931,2930079.0
2007-03-21,1202.2438,1225.8548,1191.9425,1221.6156,2572420.0
2007-03-20,1206.893,1214.3227,1201.5143,1204.2949,1588744.0
2007-03-19,1191.4866,1200.6027,1182.3705,1197.868,1640936.0
2007-03-16,1150.4637,1189.6634,1150.4637,1184.9229,4787787.0
2007-03-15,1179.6355,1194.2214,1163.4544,1170.2914,4628659.0
2007-03-14,1194.2214,1194.2214,1167.7846,1171.4766,3527220.0
2007-03-13,1203.2465,1214.0947,1197.0474,1209.6278,1835001.0
2007-03-12,1208.8075,1216.5561,1192.3982,1199.6911,3010453.0
2007-03-09,1229.7747,1230.6863,1190.3471,1201.9702,3971322.0
2007-03-08,1198.7796,1220.2027,1175.7156,1216.8297,6137622.0
2007-03-07,1207.0297,1213.3654,1150.555,1175.3965,5684447.0
2007-03-06,1153.3354,1190.575,1153.2898,1184.5583,4748920.0
2007-03-05,1185.1053,1185.1053,1139.5242,1147.9113,7473361.0
2007-03-02,1245.1809,1247.0954,1194.2214,1200.9219,5597915.0
2007-03-01,1263.0487,1276.2671,1202.7908,1245.9558,6107478.0
2007-02-28,1267.151,1267.151,1226.2194,1234.8796,9611383.0
2007-02-27,1280.7342,1289.3945,1267.2877,1280.7797,3420171.0
2007-02-26,1317.29,1317.29,1252.1092,1282.8308,6815726.0
2007-02-23,1294.4996,1315.2389,1279.2755,1287.9359,5125441.0
2007-02-22,1279.9137,1299.9694,1279.9137,1288.8475,4148892.0
2007-02-21,1294.4996,1298.1462,1277.4523,1281.8736,1716415.0
2007-02-20,1286.4774,1317.1077,1286.0215,1289.5314,4660559.0
2007-02-19,1289.0298,1303.6157,1287.2067,1292.9044,2340009.0
2007-02-15,1262.5928,1286.2951,1260.7697,1282.5574,1955671.0
2007-02-14,1249.0098,1266.2394,1236.703,1255.4368,1784202.0
2007-02-13,1235.2443,1258.9465,1222.5728,1245.8648,1857364.0
2007-02-12,1275.9938,1275.9938,1231.2789,1236.0648,2030350.0
2007-02-09,1280.7797,1284.4719,1260.7697,1265.5558,3199443.0
2007-02-08,1270.7976,1275.3555,1261.6813,1272.0282,1357052.0
2007-02-07,1271.7092,1275.3555,1259.1288,1271.1166,1814221.0
2007-02-06,1267.151,1283.5601,1259.8581,1266.2394,2435360.0
2007-02-05,1258.0349,1268.9742,1252.3828,1265.2822,1264536.0
2007-02-02,1267.2423,1270.205,1246.6851,1251.0153,3171398.0
